,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
864,gp:AOqpTOFs1evZPRAIXNNIdRT_lGXKUxpCvOxJ8TiGmovQtmUMZmhYvvfgm5yoo-a-YQxc7X0z0cZrVF7qu3XtYg,Yuninatus Yn,https://play-lh.googleusercontent.com/a/AATXAJw9i_CEm25lnDfQ3t5GnPr3_-Paj51KmuxummzG=mo,Excellent,5,0,,2021-04-28 6:24:26,,
865,gp:AOqpTOHa2D2QJl70OJBPcQb94PL44PyeLUJJxl0_2HXDcW3UAFwtv1IOJ-e6wRffBrXm_KJ7_U5JCG_N0_Mgew,Petruz Silalahi,https://play-lh.googleusercontent.com/a-/AOh14GiqTderU4wTAM6FI3xyR54Ku8R61BFpAFqE4Ts8kg,Parah ngak bisa,1,0,1.1.2000,2021-04-28 6:20:08,,
866,gp:AOqpTOHlcWZWgHl_4cBN05pBpxAl114EJzQsTglPp8TmxE690oz6KlOnpINv-xrlsF4koigB88bPiL545TEWPQ,palupi,https://play-lh.googleusercontent.com/a/AATXAJzk_qDQW8n28BET_e6eb9gtY4vIIdgf3hDOLzAS=mo,sementara 2 dulu..saya mengalami kesulitan untuk step pemilihan lokasi satpas hnya muncul pilihan polda jatim & metro jaya..pdhl awalny ud seneng step2 sebelumny bjalan lancar jaya..sy stuck di step ini..ga bisa lanjut lg pdhl ud byr psikotest & isi erikkes 😒,2,0,1.1.2000,2021-04-28 6:14:06,,
867,gp:AOqpTOFm92nJmIsIBQwzdSLFqacLUrpW6hH0pQ7aJZUptVKqHYodNwvsHePpXWPwIvF4Rh90y_wo0xqne4_T8A,Dadang Putra Wijaya,https://play-lh.googleusercontent.com/a-/AOh14Gid86hDmKYriQAcQ7_HtogyzJOYWLXJgdsdwTmIUA,"Saya mau daftar sim baru online,tapi kenapa belum tersedia di aplikasi,padahal akun saya sudah diverifikasi. Dan ada pemberitahuan,layanan belum tersedia.!!!",4,0,1.1.2000,2021-04-28 6:11:29,,
868,gp:AOqpTOF2T4VFbHqvRijvCukfeVzzXgJXFeJd6mUh3pLW5NrNJxYNekfi-VsMG244r_xRqBb07Fm-D-RgHHKj6A,Muhammad Nursanto,https://play-lh.googleusercontent.com/a-/AOh14Gg1B26_G-g1-3XIHkmEAM71R4o0J5ACojmemd2R3A,Sudah cukup membantu cuma ada kendala saat akan memasukan alamat penerima kenapa kode pos tempat saya tinggal tidak tercantun,2,0,1.1.2000,2021-04-28 5:52:03,,
869,gp:AOqpTOHnLwKrwFOnMRwlmcgBGwIE_8ZUb0-JELh1eRQpm4nMtCMYb4si4m_egXvEjkFBoFRC4I6weMt2EsfZIw,Imam Nurrohman,https://play-lh.googleusercontent.com/a/AATXAJxMtDwC7TKJRg9w1X2Bh06uDGBXH0mInG2M5W5f=mo,Sebelom go publik mending di perbaiki lagi dahhh,1,0,1.0.0,2021-04-28 5:12:33,,
870,gp:AOqpTOErDCicV_QznSqWUDF2kNkz41BmwXLyuaXLYOPXpTK6m9bJFnixi1yWGoh6qsyEUo25pkN8J9XZBBWvCw,hari fitri,https://play-lh.googleusercontent.com/a-/AOh14GgjmJ1Zh1NXfYvMI7l12iY8zLlXGS1eoCH96WTT,Sudah slesai smua. Bismillah tinggal menunggu kiriman datang 🙏🏼,5,0,1.1.2000,2021-04-28 5:07:37,,
871,gp:AOqpTOGIeS3Slv_I6HI5G2KaY7p284Er2_oU6yH-qS3ft4OLRVx5mCmcozjp2f9gWZPsPtU4ZMmQHPZxl7_D2g,Kurniawan Muhammad,https://play-lh.googleusercontent.com/a-/AOh14GiqSbVR7T3utEkcuRMjtWn6DJxh3_A6fZP3NsOnbg,APKnya lemotttt. Udah gitu berbelit-belit harus unduh E-rikkes & eppsi SIM. Harusnya 1 Apk sudah mencakup semua disatuin.,2,0,1.1.2000,2021-04-28 5:05:36,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, silahkan mengunjungi website https://www.digitalkorlantas.id/ . Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.
",2021-04-28 4:58:01
872,gp:AOqpTOGd6gIIp4pXxehHYBhIv6awM0APwIid68Y8lHvfbTt_87iWRhwBgMmH6bn4URdXtdx9t6iWVw9E_MLJ7g,Ali Andhika,https://play-lh.googleusercontent.com/a-/AOh14GjPMLCaf2bMEfBqhFIlUqW6qhLOZ-6RQZSC6KKqHA,"Mau masuk dan minta kode OTP aja gak dikirim² kode OTP nya, tolong pastikan ketika Aplikasi sudah Launching itu beratri aplikasi sudah siap digunakan seharusnya,",1,0,1.1.2000,2021-04-28 4:49:07,,
873,gp:AOqpTOF9ru_um7mW14l9_IuwbuIt2yI0g6uN0Tje74qUzHE8awCORLLZswITFpiFp3wF4Lqj_NgIrIjHo8aB8Q,Dio Dendika,https://play-lh.googleusercontent.com/a-/AOh14GgXgpqrgDC81lFx965Ta553aTEsbtCVXaohPGiP,Parahhhh,1,0,,2021-04-28 4:41:40,,
874,gp:AOqpTOFmvTTG8w-XDUJi7OkyPbh2aJPO_CO8VbNX_NjkCGwg8qkUHhsJxNyMH5mGy5qAtvsT-8N0JvGhF-w7WQ,Wildan Kurniawan46,https://play-lh.googleusercontent.com/a-/AOh14GheKEPJ7rGurLBBbYFIaVIAszQrOAVDT58ISHQ6,Assalamu'alaikum Pak mau tanya. Kenapa pas lanjut ke e rikkes instal itu ga bisa ya?,5,0,1.1.2000,2021-04-28 4:41:26,,
875,gp:AOqpTOG7vtQYotZU7NcEVwLZuKnVJKFSoyS95mmdplJoieGWPu5C57pEKWW9IeRwYH2EbKvhYPXQqFpEEQHcvg,Angga Juliantara,https://play-lh.googleusercontent.com/a/AATXAJxvshFhMRZjx6phTbbkyyCHf8Lp7JQuXNmGUCsH=mo,Permisi knapa aplikasi ini verivakasi wajah nya susah ya sya sdh ikutin aturan kok tidak trverivikasi di awal aja ribet apa lagi ke blakang nya,1,0,1.1.2000,2021-04-28 4:41:24,,
876,gp:AOqpTOE9bgY0xIXk2_W7p3Pr5ugmf3sbfu5Jlv1nFBNdlDQ53n1_hqlv7mplq9BXzGNE-YnZ4J8VhKJuCIvBbQ,Muhammad Ardi,https://play-lh.googleusercontent.com/a/AATXAJz-qBxVULXyx3olXfGIou0SmVjF3daF7XgZFqtq=mo,"Sampai sekarang saya belum bisa verifikasi wajah, mohon bantuanya",2,0,1.1.2000,2021-04-28 4:24:02,,
877,gp:AOqpTOEDiSt6DeYPPg0xd4mTbIFXMcpEvrkAoWNktKQ8N8v-j7u1UsG4TR8lEavfW21zKu1Arb5pGbX22hg7UA,Opikç,https://play-lh.googleusercontent.com/a-/AOh14Ghx8w1RU0vsupQCo5428VMrwZKz951XdUivVyF0ow,"Aplikasi sudah lumayan bagus.. Cm kok saya sudah daftar dan sudah bayar dan berhasil tes segala macem.. Statusnya msh 40%, sudah hampir 1minggu kok msh diam dtempat ya pak pol.. Tolong bantuannya yaa.. Thx",4,0,1.1.2000,2021-04-28 4:21:34,,
878,gp:AOqpTOH-BltyiAoQfKNZsDG6LXyqO2k2MIGmwRO3XofAneOeCSWCEXJcVz3o68yQwGjOA4i_HRveOn-WM0JLdA,Muhammad Mukti Margantara,https://play-lh.googleusercontent.com/a-/AOh14GgzZmvrrvg0XI033Z_0P0-i2E8SYs8te_ZPDaay9Q,Terima kasih lebih mudah dan tidak perlu antri.. cuma tidak tahu alasannya sim A dibatalkan.. kalau sim C lancar prosesnya..,5,0,1.1.2000,2021-04-28 4:15:41,,
879,gp:AOqpTOFgHXtxLtBAA1HNxjM9DrRrO8limEpknFi1dWK-NZjEM5vlH_GWttWIyZD5lPGuSckK2FItOGOnDo1FDw,Apprilia Cahyaning,https://play-lh.googleusercontent.com/a-/AOh14GiqTdnkX-bjUTeemiRIIu2W02x-dzmcjWBSZ69Mfw,"Sim sudah di terima.. Untuk yang belum di proses permohonannya sabar ya. Mungkin di proses berdasarkan habis masa berlakunya. Karena punya saya juga gitu pengajuan tanggal 21, di proses tanggal 26 pas masa berlakunya dah habis. Jadi biar tepat 5 tahun.. Semangat polri",5,0,1.1.2000,2021-04-28 3:59:39,"Saat ini perpanjangan SIM melalui aplikasi Digital Korlantas POLRI baru melayani beberapa daerah di Indonesia. lokasi tersebut antara lain :

Jakarta-Depok (Polda Metrojaya)
Dirlantas Daan Mogot
Polres Depok Margonda
Jatim (Polda Jatim): Polres Jombang
Bali (Polda Bali) : Polres Denpasar",2021-04-21 4:23:51
880,gp:AOqpTOHrL1QgmIndwaPmMahK3K-mvxzg8DPl_0F87jybqSXXtAinA0N9lITs1GargNIuq-zIRCaVri4lqqsmbw,Sofyan junior,https://play-lh.googleusercontent.com/a-/AOh14GheMgO5RDH9Yy6oudPivuRpEARBUlRw_tuCLVkvpQ,Mesikipun belum mendapatkan OTP tp sy ngasih bintang 5.pertanyaan sy kalau SIM lama misalkan di terbitkan di polres cianjur apa bisa di perpanjang di polres/simling lain tp masih wilayah polda jabar terimakasih..,5,0,1.1.2000,2021-04-28 3:55:48,,
881,gp:AOqpTOE0v_xI4FsZjNcIrow3UncNNTKv3tjGkm-Exs7uGtBgiQKBgqx1bVi_3UtwU-QsPUUNuwXdOMFRuGLstQ,Shinta Attarani,https://play-lh.googleusercontent.com/a/AATXAJyoCcLgw_vysfG6DUL-yFpWValVnCddqT7cfLie=mo,Ferifikasi KTP nya susah ya min,4,0,1.1.2000,2021-04-28 3:51:41,,
882,gp:AOqpTOFJjq-HchsxIuwv_1IAYxqAk9bWR6yY8fSjVc3sy3-YPECIUv5lIqQ5zIZjmOV5ZxjYAmEysWf5hyQMzg,RismaSaputra15,https://play-lh.googleusercontent.com/a-/AOh14GiAU-e9w2staTlvDziYY0Ih4Om6IRmbD83BaOcoPw,Ga bisa verivikasi ktp,1,0,1.1.2000,2021-04-28 3:50:40,,
883,gp:AOqpTOHT6whMtNWp-x_pQ-LhbqXshf_F6HRDicSf8TxwGjpOrLjhxdwXzU5P_qHhDA9HLKGqdzOPEWw6PTP2nw,hendra nugraha,https://play-lh.googleusercontent.com/a-/AOh14GhCUHPvON55rmPxglHbcZGlfJoyURTePrTXb1vo,"Sukses untuk POLRI, aplikasi ini memudahkan untuk perpanjangan SIM, kedepan supaya cepat dibuka untuk layanan STNK, E TILANG dsb, bintang 5",5,0,1.1.2000,2021-04-28 3:44:41,,
884,gp:AOqpTOH4ULkxDbABpQONkkPri5KQIulhgF771rlKu49gLiE82fp6mXWSRhYOQZoWkRlCZfLuKGQUIVJKFZF3Eg,dra lesma,https://play-lh.googleusercontent.com/a-/AOh14GiHj-EjYLI_EqWf-Y-5pVJ570M7lVufhwtIPxsW,Setiap masuk aplikasi ko diminta kode OTP terus ya?? Belum pernah bisa masuk ke menu utamanya,3,0,1.1.2000,2021-04-28 3:37:27,,
885,gp:AOqpTOGvuCFTTvswskwHKiAb-CYDMBSx9d07c6vBDfauV_XWVicS_tlWG9mywst0tLPEE9rn9oU34WmZUA6aUA,Sutriman,https://play-lh.googleusercontent.com/a/AATXAJzE0Zv255aAKUxJjm5NI0m3Y0MbfYFzhIbkuoHX=mo,"Aplikasi yg sangat memudahkan dan membantu, tetapi masih banyak kekurangan, saya kemarin memperpanjang masa berlaku SIM C, tetapi kok pilihan satpas untuk polda jateng blm ada ya..?",1,0,1.1.2000,2021-04-28 3:33:38,,
886,gp:AOqpTOHaZ1WSxTzJ2NR8d_YU8NQ7evL2Tpiq1ZnuMKdO6AQvpVzJsV39F61TMZ62L_Es3wEeNCBJaC7VHNrb4Q,adolf pasaribu,https://play-lh.googleusercontent.com/a-/AOh14Gj0Mbm_CpSLUnm0g6wNm0yvoOcbLIYd0z48RAhq,Pak saya sudah siap daftar. Tetapi sistem pembayaran nya gmana? Nomor rekening yg di tujuh tidak diberitahu untuk melakukan pembayaran. Tolong di respon pak,4,0,1.1.2000,2021-04-28 3:31:26,,
887,gp:AOqpTOHnFXDHZS-wkszNaVsXWniR19wYh-siyMS_6U_-2FhkT9n2JNVNkR8xleAyFYf5uQrsgVuRcpiu6GCbEA,Eka Hardiyanti,https://play-lh.googleusercontent.com/a/AATXAJzTs0IwOcCuEEtbsBBGyCr2chCUr0A0y6z7r3HV=mo,Menunggu permohonan diproses. Semoga di accept.,5,0,1.1.2000,2021-04-28 3:27:53,"Apakah Anda sudah memilih metode pembayaran? Apabila sudah, mohon untuk mengecek email yang berisi informasi nomor VA. Jika Anda tidak menerima email yang berisi nomor VA, mohon menunggu 3x24 jam agar transaksi Anda expired secara otomatis. Kemudian Anda dapat mengulangi proses perpanjangan SIM Anda. Terima kasih.

",2021-04-27 8:54:08
888,gp:AOqpTOEwYcQNH6TTffnCrEf7ZD1xyn6ffjGYUqkWFrzidcw_-8-zhEylqaakbG_dYIxxC01EJOxruHCi_Rad7g,I. Sabekti,https://play-lh.googleusercontent.com/a-/AOh14GhC1oGv4umPPkKaNdM1UoAuSV0rrmMU5Jt93Mqz,"Untuk verifikasi e-ktp belum berhasil, sudah manganggukan kepala, goyangkan kepala, buka mulut dan kedip mata, namun tidak berhasil (error)",2,0,1.1.2000,2021-04-28 3:05:54,,
889,gp:AOqpTOG2HSvBHD29sTzwMuvjPBZ6jLV9eGBf1lrLGCZDQgGxslIuA8B844l1aaMSCiJK6dsEAHC82AH6tR22AA,Aam Shah Pradipta,https://play-lh.googleusercontent.com/a-/AOh14Gh3N29dydand6eqKh82hy_rq3_U0YzHCoU5ZNEY,saya mau buat SIM malah engga bisa. gimana solusinya??,2,0,1.1.2000,2021-04-28 2:38:24,"Mohon maaf, saat ini pembuatan SIM Baru melalui aplikasi Digital Korlantas POLRI belum dapat dilakukan karena sedang dalam proses pengembangan. Silahkan menghubungi SATPAS terdekat. Terima kasih.
",2021-04-28 2:51:29
890,gp:AOqpTOGpmPKpHAqzwq3nFz8zsgEXPCdE9tXzvMzkmhnJ7Y8tckO3hdeFKZO_GfKi9XDXyM6thuLkaeLubLTiOg,Irvan Kurniawan,https://play-lh.googleusercontent.com/a-/AOh14GisAVZ5Y4iREYfxz3h0shCx9SF6pSDN7ZzOOydgYhQ,"Aplikasi belum sempurna jgn dulu di rilis ke publik , bukanya mempermudah malah tambah susah",1,0,1.1.2000,2021-04-28 2:28:06,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, silahkan mengunjungi website https://www.digitalkorlantas.id/ . Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-28 2:51:50
891,gp:AOqpTOEbMa4nwNDq8Zq0593fPVnggUebIsPUt8kXPfH6S9RTv7WjBmfkXW4ld8kBK9dF8CluQGI4sa2LYCI2Xg,Amir rudin,https://play-lh.googleusercontent.com/a/AATXAJzOdxag9mfx6wshbimfBh0gkpIIKYtZuHxioCnS=mo,"mohon maaf saya mo tanya,kalo sim yang lewat masa berlaku nya dah habis bisa d perpanjang d sini ga ya,apa buat yang baru",5,0,1.1.2000,2021-04-28 2:27:20,Untuk SIM yang masa berlakunya sudah melewati masa berlaku tidak dapat melakukan perpanjangan SIM di aplikasi Digital Korlantas POLRI. Silahkan menghubungi SATPAS terdekat.,2021-04-28 2:53:15
892,gp:AOqpTOG5GmcYf5y4ps-xwb3eJdrUqr2hb17ewEbIvhtlmUiTXFllRw7622504k63SmQ3R_eQl1s6HRfkla5jog,Didit Sevenfold,https://play-lh.googleusercontent.com/a-/AOh14Gg-sBr31dw7mZbn6_lDKZYzQFRJvGDMHOPrF1TofQ,berapa hari proses cetaknya lalu di kirimnya ya ?,5,0,1.1.2000,2021-04-28 2:18:40,"Mohon maaf, saat ini pengajuan perpanjangan SIM melalui aplikasi mengalami lonjakan pendaftaran sehingga proses di Satpas membutuhkan waktu yang lebih panjang. Silahkan mengecek status transaksi Anda secara berkala. Terima kasih.
",2021-04-28 2:54:36
893,gp:AOqpTOFHTDXLUGCO5Kfuaq51F-a04cYqwTmy7k_UBF4eKvUGHn9Iu4G5TaYATN2Up6TxR3zIeMV8NB_p6J6OGA,Imams Saiful,https://play-lh.googleusercontent.com/a-/AOh14Ghafbk0t-RcKMBfRt1JgTJYcdCAmJPNWd1JoP2N,"Pak, sy ada kendala saat verifikasi ktp, sudah ikuti instruksi tp selalu gagal, apakah ada solusi terkait hal ini?",2,0,1.1.2000,2021-04-28 2:06:15,"Mohon maaf atas ketidaknyamanannya. Pastikan mendapatkan pencahayaan yang baik, tidak mengenakan kacamata saat foto, pandangan fokus ke motion yang ada pada layar handphone Anda dan ikuti instruksi gerakan dari proses pengambilan foto, dan pastikan sinyal atau jaringan dalam kondisi baik. Jangan lupa untuk update aplikasi Digital Korlantas Anda.
",2021-04-28 2:55:04
894,gp:AOqpTOEGNRTgF0H3hvG66_WGvKrRMoWUwKqygEIomgCP8ICvKKezAd5StTZOgjJuW5Ig-58OEsnwvKu46x3cNw,Rachmat Safril,https://play-lh.googleusercontent.com/a-/AOh14Gg_UVLX_3C78VGTUxMcBUyL4s3OFHObUFWF5WKU5A,Aplikasi ini belum bisa d pakai d malang... saya sudah terlanjur ikut psikotes dan sudah bayar. ....eh di tolak dan harus ikut psikotes lagi dan ilut antri mulai awal,1,0,1.1.2000,2021-04-28 1:38:57,"Saat ini perpanjangan SIM melalui aplikasi Digital Korlantas POLRI baru melayani beberapa daerah di Indonesia. Kedepan, kami akan menambahkan area pelayanan kami. Anda dapat memilih lokasi SATPAS yang tersedia di aplikasi dan memilih metode pengiriman POS Indonesia agar SIM dikirim ke tempat Anda. Terima kasih.
",2021-04-28 2:57:50
895,gp:AOqpTOFcueOx5V_Wf4LLrC9tVLDzkTjeCZXG-T8XRgVF5Emjlgcyg0uLdf6JRmYVcs0SqA_jZ9MDa7QUUd7GOA,arif Mubarokd,https://play-lh.googleusercontent.com/a-/AOh14GhVAt6o5jIiKrgUNE3Dl30xl3Nt1plaakjODv4l,"Terimakasih sudah membuat aplikasi online ini, sudah 80% proses pengiriman, pembuatan di jawa, sekarang perpanjang dari kalimantan 👍 Kok proses lama dari pembayaran ? Ex, = tunggu 3-4 hari pasti di proses🙏🙏 Bila 3-4 hari tidak proses bisa hubungi bantuan email korlantas. Catatatan, terus di improv agar para pengguna lebih paham , Terimakasih atas pelayanan sim online ini👆👍👍👍",5,1,1.1.2000,2021-04-28 1:09:36,Terima kasih telah memberikan review positif. Korlantas POLRI akan terus meningkatkan kualitas aplikasi Digital Korlantas POLRI.,2021-04-28 3:07:16
896,gp:AOqpTOHwjTpeLfLh5d3-XJRIl1mB0-JjZouryl5dHI6cb7VwSfzKkGqlV4nzRV_Grz6sFL-GdMEceB1WAPRWbg,Faisal Ahadi,https://play-lh.googleusercontent.com/a/AATXAJwUaVM6mnYGcqqeTuc9eG9GfIQkynn1J-TmGIKB=mo,"Rating play store sampe ancur 2,2 harusnya intropeksi. Untuk evaluasi",1,0,1.1.2000,2021-04-28 0:54:26,Terima kasih telah memberikan review positif. Korlantas POLRI akan terus meningkatkan kualitas aplikasi Digital Korlantas POLRI.,2021-04-28 3:09:42
897,gp:AOqpTOH-QH6QX2UyPbcfAZT1B625Ht3mCMhv51lNSe7uqWrlTElwyOGgXkv3BI0ReD3f9voD1dJ6yDk952OMMw,wiwin hendratno,https://play-lh.googleusercontent.com/a/AATXAJxp2tQbyL3q-eIvYY3ojETDBAq2G3Qq6cPGwcjg=mo,Sudah hampir 20 kali verifikasi wajah tidak berhasil harus bagaimana,3,0,1.1.2000,2021-04-28 0:36:52,"Mohon maaf atas ketidaknyamanannya. Pastikan mendapatkan pencahayaan yang baik, tidak mengenakan kacamata saat foto, pandangan fokus ke motion yang ada pada layar handphone Anda dan ikuti instruksi gerakan dari proses pengambilan foto, dan pastikan sinyal atau jaringan dalam kondisi baik. Jangan lupa untuk update aplikasi Digital Korlantas Anda.",2021-04-28 3:10:10
898,gp:AOqpTOEKiuiCRT6ndHhLV811DVWumii7oO9sbq9zpvEo-rD3eXJ6FNOcDq6Kbk5MZjmemi19RNvcXmz-fXYa-A,Kira Setiawan,https://play-lh.googleusercontent.com/a/AATXAJy6FjHQ_Cpfwns8c7sAhOCxAtRY2Cqt703kyliq=mo,"Njir vsrtifikasi ektp gagal mulu, harus gimana coba fotonya",1,0,1.1.2000,2021-04-27 23:33:36,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, silahkan mengunjungi website https://www.digitalkorlantas.id/ . Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-28 3:10:46
899,gp:AOqpTOG-gFSYI5wRq6cMQrFh5R1y4ZkMCNM4yROjxb1ndIuj5UXGojszrNPInWSz6eOgJIbubq1uUToFAXgfvA,Mari Berilmu,https://play-lh.googleusercontent.com/a/AATXAJy4m_5e6O-9q6ouo3IsNiLQB2Ybt5Ik2xyFFJT5=mo,"Baik & Inovatif.. Sebatas saran, font tulisan terlalu minim. Lakukan perbaikan sistem terus menerus, pasti mampu, Spesial verifikasi identitas. Temukan solusi lain, cukup sulit dalam mengikuti intruksi bilamana obyek menggunakan kacamata, sukses selalu Terima kasih.",5,0,1.1.2000,2021-04-27 23:27:45,"Terima kasih telah memberikan review positif. Korlantas POLRI akan terus meningkatkan kualitas aplikasi Digital Korlantas POLRI.
",2021-04-28 3:11:21
900,gp:AOqpTOHAM8CVsHfP43OVqhaLbNkxeFuwQwiLKCR-_BT4L2eYg1zoVYqVlVGAoVLlpIpz_iBbYdMml1in6KEEfQ,yoeda angga,https://play-lh.googleusercontent.com/a-/AOh14GjL9N0oIzQTiY9gL5fdyQbDDmCzuR3IhtzVAK9k,"Aplikasinya membantu.. Tapi kenapa fitur pengaduan dan cs belum bisa diakses ya... Masalahnya saya mw tanya... Saya melakukan perpanjangan sim tanggal 19 april, sampai sekrang belum dikirim, padahal sim udah selesai dicetak pada tanggal 20 april...... Tambahan... Baru tdi tanggal 28 pagi diakses... G ada pencet tombol konfirmasi sim, begitu saya buka aplikasinya, kenapa sudah selesai pengiriman, saya tidak merasa menerima simnya... Gimana ini..",2,7,1.1.2000,2021-04-27 23:14:28,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, silahkan mengunjungi website https://www.digitalkorlantas.id/ . Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.
",2021-04-28 3:26:17
901,gp:AOqpTOENBiUgyTOYu-q566tT_oMimdLBR2L7urSy3Eo_2I4J-3APSCCzmpB-PRsYY0YP4oN_lQ-8XvjAxwMO3g,Joko Laksono,https://play-lh.googleusercontent.com/a-/AOh14GiuurnuH7badkLdSrvYmNG8nJXz5lWFPiyHhmxK,Saya sudah melakukan perpanjangan SIM dari 3 hari lalu bayar sudah lulus tes sudah kesehatan sudah tetapi di riwayat tidak berubah rubah masih tetap di status belum bayar bagaimana ini sedangkan SIM saya sudah mau habis Mei,1,0,1.1.2000,2021-04-27 22:06:20,"Mohon maaf, saat ini pengajuan perpanjangan SIM melalui aplikasi mengalami lonjakan pendaftaran sehingga proses di Satpas membutuhkan waktu yang lebih panjang. Silahkan mengecek status transaksi Anda secara berkala. Terima kasih.",2021-04-28 3:30:52
902,gp:AOqpTOFqktovNHbh55dOxcjK2lyipluR0V_a90B_7idA2cGORSY4VbOqAGjrquGD78jvKBWItnX39-pjfVPVAQ,Sudarmanto Hoed,https://play-lh.googleusercontent.com/a/AATXAJx7MG9VgHJ_XbQDdz_6DMFeIrcGBCLDHCOVemuR=mo,Ditunggu penyempurnaan aplikasinya ...karena akan sangan membantu .... Sempat takut ini aplikasi abal abal....semoga resmi dari korlantas Polri,4,0,1.1.2000,2021-04-27 21:55:15,Terima kasih telah memberikan review positif. Korlantas POLRI akan terus meningkatkan kualitas aplikasi Digital Korlantas POLRI.,2021-04-28 4:57:48
903,gp:AOqpTOHubAkxsEgwGf_D0aIAxn9chJT_d7r-Kx3Z6VGRriHx3Dm2lni3QExgpHqofDyi82uP-nneiIeKuodAmg,Kopral Viko,https://play-lh.googleusercontent.com/a/AATXAJxeJ6o7MA2If3KCSIZK1O7JgVzNvixhhATuR1qJ=mo,"Proses isi data mudah,tp kenapa tertulis Unverified ya pak, apakah karena SIM saya masih yang keluaran lama jadi Unverified? Apa di app ini bisa membuat status SIM saya dari Unverified menjadi Verified",3,0,1.1.2000,2021-04-27 21:28:52,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, silahkan mengunjungi website https://www.digitalkorlantas.id/ . Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.
",2021-04-28 4:58:23
904,gp:AOqpTOG6hwUGlsghHjSfdyKIBA9Mz-gKGSbNlOojludeFpcdJxk7CJuuy-0TQ9T901dsR4hyyFKYKjgYr6Vodw,Nazhalea Hadinata,https://play-lh.googleusercontent.com/a-/AOh14GhImK2yohRKWcUfsTINPTuw_J6RxRYcZhAH_W3J,Klik ini klik itu gabisa.. Aplikasi blm siap dah launching .. Nyari duit pak? Nyari di jalan masih kurang ya? Ampun banget indoooo,1,0,1.1.2000,2021-04-27 20:11:32,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, silahkan mengunjungi website https://www.digitalkorlantas.id/ . Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.
",2021-04-28 4:58:40
905,gp:AOqpTOECf8A-OowXY--rgwMPqCN59fWSHt9S1FfOc6ehWw68x8SUf5TlRPkytPXthjnep9ALGAQBo4QGKCqPMQ,Dan Jadoel,https://play-lh.googleusercontent.com/a-/AOh14GhmrWKYfawZYxWbXxqnPJJVY83P98XTpFtagS64ug,Susah verivikasi wajah.,1,0,1.1.2000,2021-04-27 20:10:38,"Mohon maaf atas ketidaknyamanannya. Pastikan mendapatkan pencahayaan yang baik, tidak mengenakan kacamata saat foto, pandangan fokus ke motion yang ada pada layar handphone Anda dan ikuti instruksi gerakan dari proses pengambilan foto, dan pastikan sinyal atau jaringan dalam kondisi baik. Jangan lupa untuk update aplikasi Digital Korlantas Anda.
",2021-04-27 7:42:52
906,gp:AOqpTOHft6OKAQ5zAk8WeEwdPqBB8AP9SFwHkPYAiwxAodk7clYXSOGAg-B2idHwICE70EQNyLDzPb8T4np7bg,Adii Suryadii,https://play-lh.googleusercontent.com/a-/AOh14GgQR_x8WUtEIzCyXRTONX11s8olJBWnuf7TXKN3,"Perbaikin dong bagi yang gabisa sibuk ke porli jadi gampang dengan sim online sangat membantu da n fleksibel bukannya jamannya udah digital kan, mohon perbaikannya untuk daerah jabar",1,0,1.1.2000,2021-04-27 17:38:51,"Saat ini perpanjangan SIM melalui aplikasi Digital Korlantas POLRI baru melayani beberapa daerah di Indonesia. Kedepan, kami akan menambahkan area pelayanan kami. Anda dapat memilih lokasi SATPAS yang tersedia di aplikasi dan memilih metode pengiriman POS Indonesia agar SIM dikirim ke tempat Anda. Terima kasih.
",2021-04-28 4:59:18
